CustomerID,Recency,Frequency,Monetary,Cluster
17277.0,227,69,231.26,1
17278.0,240,15,71.30000000000001,1
17279.0,57,9,60.629999999999995,0
17282.0,129,94,224.53,0
17284.0,59,294,483.48,0
17286.0,21,45,84.25,0
17287.0,25,124,393.4,0
17288.0,8,142,379.8,0
17289.0,31,112,251.17000000000002,0
17290.0,3,102,262.44,0
17291.0,307,1,7.65,1
17293.0,7,135,373.42,0
17295.0,28,69,203.53,0
17297.0,16,51,112.48,0
17298.0,100,30,62.410000000000004,0
17299.0,11,57,92.72,0
17301.0,20,66,126.12,0
17302.0,14,81,213.72,0
17303.0,360,53,155.87,1
17306.0,10,69,108.09,0
17307.0,364,1,1.06,1
17309.0,94,12,35.25,0
17311.0,77,55,168.45,0
17312.0,138,14,32.27,0
17313.0,17,28,59.300000000000004,0
17314.0,24,136,328.08,0
17315.0,0,487,1342.54,4
17317.0,45,11,31.14,0
17320.0,99,73,273.18,0
17321.0,7,107,296.04,0
17323.0,14,204,294.51,0
17324.0,17,50,138.28,0
17325.0,279,6,9.799999999999999,1
17329.0,13,33,136.27,0
17330.0,22,6,26.93,0
17331.0,123,1,10.95,0
17333.0,85,28,49.62,0
17334.0,300,12,15.3,1
17337.0,150,548,1264.35,4
17338.0,16,757,2122.12,4
17339.0,93,9,26.57,0
17340.0,8,424,1615.4,4
17341.0,156,183,388.1,1
17343.0,354,17,79.94,1
17344.0,45,32,90.67,0
17345.0,14,87,239.01,0
17346.0,3,503,1216.42,4
17347.0,85,1,1.06,0
17348.0,14,215,364.46,0
17349.0,178,9,27.79,1
17350.0,7,72,174.12,0
17351.0,35,27,154.59,0
17353.0,128,8,11.6,0
17354.0,50,16,22.509999999999998,0
17356.0,311,19,21.31,1
17357.0,23,45,155.47,0
17358.0,302,59,158.85,1
17359.0,10,15,31.56,0
17360.0,16,132,373.55,0
17361.0,48,29,140.18,0
17362.0,238,35,104.69,1
17364.0,0,414,1124.98,4
17365.0,12,468,905.29,4
17367.0,237,34,64.47,1
17368.0,22,128,291.12,0
17370.0,72,33,46.1,0
17371.0,16,87,276.7,0
17372.0,40,253,588.63,0
17373.0,39,57,107.1,0
17374.0,218,28,198.79,1
17375.0,189,71,196.21,1
17376.0,70,24,82.9,0
17377.0,23,419,1263.55,4
17379.0,10,83,113.86,0
17381.0,8,110,146.61,0
17382.0,64,2,17.1,0
17383.0,3,51,94.68,0
17384.0,18,15,48.74,0
17385.0,14,47,90.24,0
17386.0,7,28,45.980000000000004,0
17387.0,19,78,188.58,0
17388.0,77,15,70.47,0
17389.0,0,224,1273.57,0
17391.0,163,3,3.18,1
17392.0,306,62,211.91,1
17394.0,218,4,13.77,1
17396.0,38,27,119.24,0
17397.0,21,92,282.88,0
17398.0,114,38,183.98,0
17400.0,125,213,714.76,0
17402.0,4,59,345.75,0
17403.0,35,33,103.49,0
17404.0,3,201,446.55,0
17405.0,0,94,297.1,0
17406.0,329,116,1036.14,1
17408.0,162,2,22.7,1
17409.0,184,13,99.13,1
17410.0,15,64,223.33,0
17411.0,11,43,177.41,0
17412.0,2,66,179.59,0
17414.0,43,6,2.55,0
17415.0,79,14,195.53,0
17416.0,29,271,635.91,0
17418.0,41,30,88.25,0
17419.0,10,208,864.67,0
17420.0,49,30,116.44,0
17422.0,15,135,226.28,0
17423.0,44,28,61.38,0
17425.0,18,43,114.85,0
17426.0,3,272,818.23,0
17427.0,71,2,8.33,0
17428.0,0,343,1249.07,4
17429.0,120,42,88.65,0
17430.0,32,14,27.970000000000002,0
17431.0,312,43,84.33,1
17432.0,17,48,121.31,0
17433.0,87,54,129.92,0
17434.0,1,138,392.2,0
17436.0,1,9,21.849999999999998,0
17438.0,246,19,96.25,1
17440.0,147,8,5.28,1
17442.0,28,140,370.99,0
17443.0,219,1,1.06,1
17444.0,147,135,883.9000000000001,0
17446.0,176,9,6.95,1
17447.0,39,36,60.92,0
17448.0,144,1,4287.63,4
17449.0,1,279,976.8,4
17450.0,7,351,3320.09,4
17451.0,0,107,256.29,0
17453.0,17,19,65.03999999999999,0
17454.0,191,61,161.25,1
17455.0,203,8,22.6,1
17456.0,364,17,25.63,1
17457.0,126,19,61.199999999999996,0
17458.0,14,54,131.39000000000001,0
17459.0,42,111,212.81,0
17460.0,78,37,165.41,0
17461.0,22,111,266.42,0
17462.0,50,28,109.18,0
17463.0,15,219,612.94,0
17464.0,157,9,24.490000000000002,1
17466.0,9,41,192.33,0
17468.0,9,5,5.85,0
17469.0,15,90,278.96,0
17470.0,44,78,93.81,0
17472.0,190,181,372.01,1
17475.0,78,14,24.87,0
17480.0,73,31,57.510000000000005,0
17481.0,3,83,215.3,0
17483.0,64,21,68.56,0
17486.0,260,24,69.51,1
17489.0,58,29,31.23,0
17490.0,0,86,256.03,0
17491.0,0,110,378.06,0
17492.0,247,12,42.28,1
17495.0,7,27,99.36,0
17496.0,358,10,51.65,1
17498.0,75,17,34.33,0
17499.0,289,40,69.53,1
17500.0,16,5,271.5,0
17501.0,220,18,62.9,1
17502.0,8,28,78.67,0
17503.0,2,38,88.45,0
17504.0,205,140,486.25,1
17505.0,161,52,153.57,1
17506.0,69,16,56.71,0
17507.0,261,88,234.23,1
17508.0,280,22,35.69,1
17509.0,57,369,835.32,4
17510.0,24,20,44.22,0
17511.0,2,1076,2607.08,4
17512.0,28,106,210.16,0
17513.0,71,6,16.62,0
17514.0,127,40,89.12,0
17515.0,30,87,325.45,0
17516.0,14,137,378.0,0
17517.0,308,11,27.92,1
17519.0,16,83,257.43,0
17520.0,53,30,98.92999999999999,0
17521.0,23,46,88.58,0
17522.0,1,73,141.95,0
17523.0,10,33,103.22999999999999,0
17524.0,360,6,9.55,1
17525.0,359,9,54.050000000000004,1
17526.0,0,23,130.44,0
17527.0,53,49,171.85999999999999,0
17528.0,0,260,867.84,0
17530.0,0,394,916.55,4
17531.0,120,15,60.99,0
17534.0,53,9,24.1,0
17535.0,279,13,19.15,1
17536.0,176,3,38.25,1
17537.0,29,75,199.53,0
17538.0,25,9,10.74,0
17540.0,8,26,96.85,0
17542.0,269,25,64.6,1
17545.0,42,145,360.48,0
17547.0,371,2,5.9,1
17548.0,217,17,33.57,1
17549.0,23,6,10.6,0
17550.0,196,42,125.08,1
17551.0,358,43,109.27,1
17552.0,42,51,116.26,0
17553.0,129,2,6.2,0
17554.0,0,88,269.23,0
17555.0,19,106,231.57,0
17556.0,205,6,28.67,1
17557.0,13,34,91.87,0
17560.0,94,27,89.29,0
17561.0,18,46,96.34,0
17562.0,13,64,123.25,0
17564.0,23,49,182.4,0
17566.0,7,152,403.4,0
17567.0,6,177,417.27,0
17569.0,331,29,97.24,1
17571.0,49,299,824.71,0
17572.0,70,12,37.9,0
17573.0,28,26,58.02,0
17574.0,242,8,26.529999999999998,1
17576.0,7,417,1285.64,4
17578.0,190,6,6.82,1
17579.0,4,52,132.5,0
17580.0,252,45,97.09,1
17581.0,0,452,1600.54,4
17582.0,235,29,61.89,1
17584.0,6,36,140.65,0
17585.0,108,214,295.53000000000003,0
17588.0,99,23,119.67,0
17589.0,59,253,550.23,0
17590.0,1,201,536.35,0
17591.0,72,167,597.3,0
17593.0,3,215,536.03,0
17594.0,84,50,97.05,0
17595.0,11,83,207.31,0
17596.0,22,270,517.1800000000001,0
17597.0,213,55,186.96,1
17600.0,17,13,45.9,0
17601.0,238,9,14.51,1
17602.0,1,565,1130.96,4
17603.0,49,15,1156.89,0
17604.0,216,63,159.66,1
17608.0,32,59,68.03,0
17609.0,40,238,551.03,0
17611.0,3,582,1484.72,4
17612.0,52,142,390.15,0
17613.0,22,319,851.32,4
17614.0,56,100,221.16,0
17615.0,129,14,54.75,0
17616.0,173,3,7.6499999999999995,1
17618.0,5,78,334.06,0
17619.0,311,77,138.88,1
17620.0,59,4,11.03,0
17621.0,20,27,92.5,0
17623.0,32,33,94.74,0
17624.0,14,50,147.9,0
17625.0,17,315,799.97,4
17628.0,80,5,12.05,0
17629.0,5,124,260.3,0
17630.0,169,26,203.45000000000002,1
17631.0,1,39,144.8,0
17633.0,30,72,206.32,0
17634.0,35,297,1106.83,4
17636.0,8,24,60.74,0
17637.0,30,35,120.15,0
17639.0,275,7,38.6,1
17640.0,86,5,12.83,0
17642.0,119,40,93.73,0
17643.0,372,8,32.15,1
17644.0,0,169,472.51,0
17646.0,218,54,255.32,1
17647.0,64,7,49.68,0
17648.0,60,92,511.77,0
17649.0,134,53,192.97,0
17650.0,20,8,15.17,0
17651.0,11,239,501.24,0
17652.0,24,270,927.5600000000001,0
17653.0,28,50,207.42000000000002,0
17654.0,276,22,69.45,1
17655.0,10,93,440.02,0
17656.0,72,82,227.35,0
17658.0,10,23,54.08,0
17659.0,3,161,651.39,0
17660.0,140,45,90.17,0
17663.0,25,90,358.48,0
17664.0,18,43,82.42,0
17666.0,3,18,34.18,0
17667.0,65,117,425.15,0
17668.0,0,15,110.05,0
17669.0,42,68,126.32000000000001,0
17670.0,227,11,28.5,1
17671.0,15,61,210.6,0
17672.0,43,115,393.0,0
17673.0,0,228,367.42,0
17674.0,73,27,20.49,0
17675.0,0,721,2576.7,4
17676.0,3,79,152.66,0
17677.0,1,321,892.25,4
17678.0,263,16,35.77,1
17679.0,52,30,159.27,0
17680.0,23,11,30.8,0
17682.0,9,119,290.79,0
17684.0,43,15,43.74,0
17685.0,16,130,260.12,0
17686.0,6,286,1103.64,4
17690.0,29,258,1464.09,4
17691.0,357,19,64.65,1
17692.0,126,47,77.07000000000001,0
17693.0,135,18,46.769999999999996,0
17694.0,141,15,39.13,0
17695.0,131,35,43.81,0
17696.0,37,126,319.16,0
17697.0,235,19,96.6,1
17698.0,260,8,17.1,1
17700.0,16,146,467.64,0
17701.0,252,24,138.1,1
17702.0,29,80,149.59,0
17703.0,34,55,90.35,0
17704.0,168,31,121.48,1
17705.0,2,108,342.6,0
17706.0,3,395,1714.85,4
17707.0,184,5,8.850000000000001,1
17708.0,187,35,110.04,1
17709.0,169,7,91.05000000000001,1
17711.0,10,23,56.42,0
17712.0,44,29,135.29,0
17714.0,320,10,20.5,1
17715.0,200,1,0.85,1
17716.0,22,254,643.21,0
17718.0,231,6,25.15,1
17719.0,37,278,1240.3,4
17720.0,25,50,271.71,0
17722.0,95,120,392.53,0
17723.0,126,10,40.7,0
17724.0,57,45,189.9,0
17725.0,15,198,527.08,0
17727.0,8,67,209.61,0
17728.0,3,169,907.29,0
17730.0,2,220,435.88,0
17731.0,78,83,454.67,0
17732.0,372,18,89.09,1
17733.0,38,35,103.57,0
17734.0,53,43,124.57,0
17735.0,1,690,1512.8,4
17736.0,8,26,170.48000000000002,0
17737.0,8,10,24.14,0
17738.0,18,99,361.14,0
17739.0,11,48,215.98000000000002,0
17742.0,112,15,133.43,0
17744.0,3,137,122.46,0
17746.0,234,8,42.15,1
17747.0,99,2,12.7,0
17749.0,177,35,160.71,1
17750.0,4,193,127.83,0
17752.0,358,1,0.42,1
17754.0,0,93,91.7,0
17757.0,0,742,2041.78,4
17758.0,18,412,978.7,4
17759.0,16,95,215.36,0
17760.0,21,25,56.79,0
17761.0,32,19,59.7,0
17763.0,262,1,1.25,1
17764.0,50,75,236.59,0
17765.0,158,57,221.01,1
17767.0,14,21,58.75,0
17768.0,7,105,403.92,0
17769.0,12,313,977.92,4
17770.0,198,38,183.43,1
17771.0,56,54,121.37,0
17772.0,10,53,176.01,0
17774.0,96,157,531.59,0
17775.0,254,3,2.35,1
17777.0,24,194,319.52,0
17779.0,20,84,244.31,0
17781.0,158,12,66.68,1
17783.0,71,67,128.82,0
17785.0,52,13,33.32,0
17786.0,84,72,152.94,0
17787.0,152,134,381.51,1
17788.0,73,5,27.1,0
17789.0,280,14,55.6,1
17790.0,26,190,594.11,0
17791.0,29,10,27.7,0
17793.0,24,58,218.56,0
17795.0,179,46,88.6,1
17796.0,39,82,329.4,0
17797.0,21,111,283.36,0
17799.0,21,410,1053.27,4
17800.0,36,104,228.85,0
17802.0,81,147,342.05,0
17805.0,73,10,22.57,0
17806.0,10,43,43.91,0
17809.0,15,64,897.19,0
17811.0,3,872,2390.92,4
17812.0,12,141,427.18,0
17813.0,13,378,1295.84,4
17816.0,36,17,23.98,0
17817.0,3,33,301.9,0
17819.0,71,49,224.48999999999998,0
17820.0,190,5,24.05,1
17824.0,50,13,13.9,0
17827.0,4,220,523.24,0
17828.0,8,82,474.14,0
17829.0,298,30,77.57,1
17830.0,1,23,138.3,0
17831.0,32,2,5.9,0
17832.0,49,61,67.81,0
17835.0,2,61,103.61,0
17836.0,46,24,32.78,0
17837.0,41,172,686.11,0
17838.0,26,137,484.65,0
17839.0,41,56,98.03,0
17841.0,1,7983,20333.18,3
17843.0,302,37,118.59,1
17844.0,106,5,4.99,0
17846.0,84,1,2033.1,0
17848.0,80,51,215.8,0
17849.0,217,26,268.40000000000003,1
17850.0,301,312,1224.51,1
17852.0,11,24,56.83,0
17854.0,184,15,53.79,1
17855.0,372,17,30.02,1
17856.0,1,17,56.55,0
17857.0,2,56,559.76,0
17858.0,5,199,1171.13,0
17859.0,304,25,45.27,1
17860.0,368,58,148.27,1
17861.0,2,223,539.72,0
17862.0,323,11,56.599999999999994,1
17863.0,58,148,228.96,0
17864.0,12,102,184.08,0
17865.0,30,389,1121.3799999999999,4
17866.0,142,10,34.55,0
17867.0,29,81,202.78,0
17869.0,106,40,246.34,0
17870.0,1,280,622.8,0
17871.0,204,10,21.32,1
17873.0,79,46,210.32,0
17874.0,184,47,189.99,1
17877.0,169,12,42.49,1
17878.0,43,26,58.4,0
17879.0,173,6,21.83,1
17880.0,364,26,64.0,1
17881.0,303,8,36.25,1
17883.0,2,145,333.43,0
17884.0,3,117,224.17,0
17885.0,11,64,141.76,0
17886.0,31,109,325.73,0
17887.0,128,10,52.35,0
17888.0,18,81,217.98,0
17889.0,211,21,72.62,1
17890.0,322,94,232.09,1
17891.0,161,34,24.2,1
17892.0,55,28,91.7,0
17893.0,224,16,33.519999999999996,1
17894.0,71,193,539.29,0
17895.0,43,16,29.77,0
17896.0,22,2,1.78,0
17897.0,172,115,355.36,1
17898.0,84,28,41.48,0
17899.0,158,32,76.3,1
17900.0,164,11,28.3,1
17901.0,28,19,101.25,0
17904.0,20,39,150.23,0
17905.0,70,34,128.99,0
17906.0,246,12,45.9,1
17908.0,373,58,155.01,1
17911.0,8,39,85.06,0
17912.0,309,40,166.7,1
17913.0,58,59,143.62,0
17914.0,3,80,157.2,0
17917.0,44,94,209.44,0
17919.0,87,23,49.75,0
17920.0,3,696,1623.75,4
17921.0,63,145,340.56,0
17923.0,281,1,4.15,1
17924.0,0,38,131.0,0
17925.0,372,1,3.39,1
17926.0,132,21,66.26,0
17928.0,44,23,68.74,0
17929.0,10,6,46.35,0
17930.0,35,39,57.82,0
17931.0,133,65,199.51,0
17932.0,28,90,246.56,0
17934.0,51,21,72.51,0
17935.0,137,29,54.15,0
17936.0,4,77,183.57,0
17937.0,8,43,149.35,0
17939.0,159,12,29.47,1
17940.0,48,23,3994.91,4
17941.0,130,2,2.51,0
17942.0,7,2,3.05,0
17946.0,232,20,62.89,1
17947.0,36,9,8.48,0
17948.0,146,1,2.49,1
17949.0,0,79,727.3299999999999,0
17950.0,71,72,165.21,0
17951.0,39,21,47.120000000000005,0
17954.0,4,489,969.32,4
17955.0,198,19,106.99,1
17956.0,248,1,12.75,1
17957.0,65,31,41.82,0
17958.0,116,7,28.28,0
17960.0,170,26,44.71,1
17961.0,20,249,814.79,0
17962.0,141,35,57.81,0
17964.0,31,104,278.74,0
17965.0,37,329,1147.63,4
17966.0,37,68,101.28,0
17967.0,371,48,90.23,1
17968.0,373,85,163.98,1
17969.0,165,14,65.82,1
17970.0,210,31,91.94,1
17972.0,241,31,131.14000000000001,1
17973.0,51,15,48.660000000000004,0
17974.0,24,179,362.34000000000003,0
17975.0,14,297,943.88,4
17976.0,371,65,229.58,1
17977.0,28,21,68.2,0
17978.0,364,12,28.36,1
17979.0,35,147,351.31,0
17980.0,165,30,66.11,1
17984.0,144,48,99.2,0
17985.0,21,23,102.8,0
17986.0,55,1,2.08,0
17987.0,184,13,11.82,1
17988.0,11,39,203.55,0
17990.0,236,29,67.35000000000001,1
17991.0,224,5,24.55,1
17994.0,121,84,203.65,0
17995.0,281,2,3.37,1
17997.0,73,180,287.86,0
17999.0,36,93,262.53000000000003,0
18001.0,11,58,164.59,0
18004.0,361,40,110.61,1
18005.0,3,60,191.18,0
18006.0,22,22,71.04,0
18008.0,69,30,114.0,0
18009.0,234,33,134.96,1
18010.0,256,14,70.2,1
18011.0,372,28,66.11,1
18013.0,154,31,36.28,1
18014.0,27,32,93.78,0
18015.0,3,46,58.69,0
18016.0,31,123,412.52,0
18017.0,80,3,5.23,0
18018.0,107,29,110.53,0
18019.0,51,5,28.55,0
18022.0,35,191,335.06,0
18024.0,152,22,58.49,1
18027.0,98,21,58.64,0
18030.0,3,10,70.3,0
18032.0,333,5,9.35,1
18033.0,64,34,63.44,0
18034.0,21,112,149.46,0
18035.0,35,53,130.77,0
18036.0,31,96,181.64000000000001,0
18037.0,153,19,68.37,1
18040.0,18,19,58.35,0
18041.0,11,474,934.17,4
18042.0,53,7,38.15,0
18043.0,24,121,352.37,0
18044.0,3,128,542.9,0
18045.0,44,47,122.52,0
18048.0,202,7,10.5,1
18050.0,358,5,11.55,1
18053.0,65,21,34.66,0
18055.0,6,363,1467.91,4
18056.0,287,19,71.4,1
18058.0,9,3,5.39,0
18059.0,8,21,39.84,0
18061.0,21,46,230.48000000000002,0
18062.0,172,27,121.21,1
18064.0,132,7,15.73,0
18065.0,5,138,573.39,0
18066.0,74,10,34.3,0
18067.0,39,37,104.82,0
18068.0,288,1,16.95,1
18069.0,25,472,1044.74,4
18071.0,257,25,74.95,1
18072.0,154,36,43.589999999999996,1
18073.0,113,76,285.61,0
18074.0,373,13,62.150000000000006,1
18075.0,22,153,544.29,0
18077.0,7,227,414.27,0
18078.0,216,29,86.58,1
18079.0,44,127,113.77,0
18080.0,18,2,3.8,0
18081.0,35,17,65.28,0
18082.0,25,73,157.24,0
18084.0,15,2,3.24,0
18085.0,329,29,82.5,1
18086.0,273,7,10.36,1
18087.0,97,7,857.87,0
18088.0,60,39,81.65,0
18092.0,1,90,332.26,0
18093.0,92,38,63.07,0
18094.0,81,70,150.87,0
18095.0,312,21,55.0,1
18096.0,11,213,487.27,0
18097.0,7,109,325.65,0
18099.0,126,19,40.64,0
18101.0,10,41,105.8,0
18102.0,0,433,5159.7300000000005,4
18104.0,36,38,142.84,0
18105.0,37,18,40.18,0
18106.0,329,39,153.5,1
18108.0,248,19,86.45,1
18109.0,1,454,2267.68,4
18110.0,18,49,139.39000000000001,0
18112.0,11,26,111.52,0
18113.0,368,1,1.06,1
18114.0,289,28,154.95,1
18116.0,67,378,895.89,4
18117.0,25,74,89.85,0
18118.0,10,1284,3292.38,4
18119.0,367,30,83.47,1
18120.0,213,17,68.55,1
18121.0,148,32,59.68,1
18122.0,7,364,851.58,4
18123.0,23,36,51.24,0
18125.0,29,197,437.84000000000003,0
18126.0,60,56,109.24,0
18127.0,18,47,149.34,0
18129.0,242,14,40.95,1
18130.0,8,71,167.82,0
18133.0,210,2,0.85,1
18135.0,28,20,46.15,0
18136.0,62,39,107.43,0
18138.0,294,8,50.05,1
18139.0,16,162,241.41,0
18141.0,360,1,2.95,1
18142.0,150,18,27.57,1
18143.0,116,61,166.43,0
18144.0,7,43,190.51,0
18145.0,12,221,398.12,0
18146.0,140,10,19.5,0
18147.0,45,7,9.08,0
18149.0,50,16,44.04,0
18150.0,31,37,85.97,0
18151.0,134,38,121.55,0
18154.0,2,21,59.35,0
18155.0,74,28,72.81,0
18156.0,12,140,420.03000000000003,0
18158.0,8,35,45.66,0
18159.0,300,23,115.1,1
18160.0,56,39,142.63,0
18161.0,9,81,294.16,0
18164.0,30,25,105.92,0
18165.0,176,10,12.38,1
18167.0,3,43,156.28,0
18168.0,175,140,460.73,1
18169.0,60,9,33.2,0
18170.0,32,38,161.4,0
18171.0,58,56,286.86,0
18172.0,14,197,619.69,0
18173.0,86,31,83.88,0
18174.0,6,1,2.08,0
18176.0,353,33,97.4,1
18177.0,30,75,141.19,0
18178.0,113,99,246.23,0
18179.0,8,90,248.49,0
18180.0,4,119,247.62,0
18181.0,23,44,159.02,0
18183.0,217,44,155.31,1
18184.0,14,1,0.83,0
18185.0,248,17,61.65,1
18188.0,14,72,178.11,0
18189.0,77,69,226.34,0
18190.0,191,16,68.89,1
18191.0,261,7,28.150000000000002,1
18192.0,71,45,180.33,0
18193.0,150,18,74.42,1
18194.0,63,9,12.57,0
18196.0,94,141,311.27,0
18198.0,3,166,390.97,0
18200.0,105,32,62.99,0
18202.0,199,68,275.54,1
18203.0,156,19,87.08,1
18204.0,70,202,524.26,0
18205.0,35,32,146.56,0
18209.0,28,8,25.95,0
18210.0,1,134,482.01,0
18211.0,25,42,102.98,0
18212.0,325,43,131.48,1
18213.0,236,15,22.52,1
18215.0,88,13,38.91,0
18216.0,30,26,128.32,0
18217.0,28,31,64.73,0
18218.0,205,24,43.97,1
18219.0,2,115,495.73,0
18220.0,219,4,4.62,1
18221.0,21,65,170.82,0
18222.0,92,19,61.86,0
18223.0,1,299,889.99,4
18224.0,263,10,30.6,1
18225.0,2,286,763.65,0
18226.0,38,245,543.97,0
18227.0,217,5,43.25,1
18228.0,49,32,130.33,0
18229.0,11,164,758.76,0
18230.0,8,89,204.08,0
18231.0,191,126,470.27,1
18232.0,81,40,148.32,0
18233.0,325,1,110.0,1
18235.0,71,104,223.23,0
18236.0,29,49,164.8,0
18237.0,2,61,180.42,0
18239.0,218,88,252.73,1
18240.0,45,6,23.57,0
18241.0,9,105,342.14,0
18242.0,71,78,255.83,0
18245.0,6,177,469.27,0
18246.0,23,4,18.84,0
18248.0,113,49,197.17000000000002,0
18249.0,16,8,12.83,0
18250.0,300,22,86.27,1
18251.0,86,16,12.35,0
18252.0,50,98,306.65,0
18255.0,88,6,10.3,0
18256.0,354,4,3.0,1
18257.0,38,123,421.08,0
18259.0,24,42,136.9,0
18260.0,172,140,515.59,1
18261.0,42,21,64.74,0
18262.0,139,13,14.6,0
18263.0,22,62,60.61,0
18265.0,71,46,241.34,0
18268.0,133,2,25.5,0
18269.0,357,8,27.1,1
18270.0,37,13,59.1,0
18272.0,2,170,391.16,0
18273.0,1,3,7.6499999999999995,0
18274.0,17,22,80.78,0
18276.0,20,16,47.25,0
18277.0,57,9,37.88,0
18278.0,73,9,29.55,0
18280.0,277,10,47.65,1
18281.0,180,7,39.36,1
18282.0,7,13,62.68,0
18283.0,3,756,1220.93,4
18287.0,42,70,104.55,0
